"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC"
"SMARCA4",0.163879706073086,0.0720549319335008,-0.195851851,0.0439061653103975,0.146727719682942,0.00664564195798567,0.00146676207160333,0.0173040622598144,"Mixed",0.0382518582520091
"SKP2",0.149363911206727,0.0300156263577014,0.221504236187485,0.0196243428215223,0.176540445219435,0.0358412307342139,0.00147182220549179,0.0173480023839682,"Consistent",0.182469530871216
"SLC25A1",0.0863167116664822,0.210701703868219,0.154119312742018,0.0584440748237036,0.209453209300087,0.0017246315845257,0.00147910615941374,0.0174022734643343,"Consistent",0.149963077902863
"MACF1",0.109777634023954,0.106017180340118,0.298008391613448,0.0375931041146523,0.143266932459733,0.00537263977351255,0.00148923792401318,0.0174437619966652,"Consistent",0.183684319365712
"GPR37L1",0.179773407976333,0.134184211618934,0.312403262821938,0.0365325454571423,0.182387441881811,0.00436592056889177,0.00148862542803177,0.0174437619966652,"Consistent",0.224854704226694
"SSBP2",0.0999501801405414,0.259917349173889,-0.236815706,0.00338511360681557,0.181722229390619,0.0243653719943569,0.00149069026224485,0.0174437619966652,"Mixed",0.0149522345103868
"CARTPT",0.247421763681685,0.025542169625148,-0.022684939,0.871551770682278,0.45344072544458,0.000999074279639839,0.00153692345529948,0.0177195001597655,"Mixed",0.226059183375422
"PMP22",0.0943919306564229,0.482330615392946,0.251844934388151,0.00113401435219961,0.145345594437482,0.0406783090391716,0.00153744527523718,0.0177195001597655,"Consistent",0.163860819827352
"RABGGTB",0.155889291842257,0.0623627851884541,-0.150412922,0.0839175592405387,0.152528461234372,0.00426846630509602,0.00154252184158216,0.0177308107967351,"Mixed",0.052668277025543
"MDM2",-0.101457264752164,0.0409215891984763,0.0608940169481436,0.173760609267615,0.163920932119902,0.00326838317159573,0.00159403821984157,0.0181622477522124,"Mixed",0.0411192281052941
"MSN",0.141170381927716,0.211660513656164,0.27160516119312,0.0253901023837358,0.32935855821968,0.00433069467838631,0.00159594327977938,0.018168016880854,"Consistent",0.247378033780172
"MARCHF7",0.151472748646992,0.0507468727452533,-0.299609821,0.0292387518176444,0.177910913860464,0.0157870321940689,0.00160452497124095,0.0182018994335797,"Mixed",0.00992461383581837
"NAP1L1",0.268228222572524,0.0415043418744613,-0.076966075,0.136994879934641,0.178729182023261,0.00412751400201924,0.00160703395175293,0.0182144537515871,"Mixed",0.123330443198595
"ANGEL2",0.21433148582672,0.00599508156621152,-0.172498581,0.118798398237723,0.0999444776922793,0.0331339224485994,0.00161439479031884,0.0182660051667695,"Mixed",0.047259127506333
"GLUL",0.235716449930292,0.0270381514400443,0.356164846293126,0.0535082219793078,0.327658193940847,0.0165348044567266,0.00163274754830636,0.0184255064334938,"Consistent",0.306513163388088
"PER1",0.159044129035334,0.0903132310790278,0.207953921929294,0.0176115601063408,0.248078236423657,0.0152727689693877,0.00165367842063706,0.0185809939495283,"Consistent",0.205025429129428
"PABPC1",0.0975346211305315,0.0168756502271682,0.0872937447697453,0.0596703904723384,0.154095789565776,0.0242892504076651,0.0016630711283579,0.0186639353242794,"Consistent",0.112974718488684
"MPHOSPH8",0.106276001291915,0.114285416352875,0.168810047012585,0.0246247535825681,0.205547843087059,0.00869645911068291,0.00166393387524179,0.0186639353242794,"Consistent",0.16021129713052
"LDLR",-0.104836875497825,0.049035729375422,0.100997265955854,0.108702305126006,0.28820515570118,0.00461585039945752,0.00167124933433474,0.0187040458408565,"Mixed",0.0947885153864033
"TXNIP",0.219590559477979,0.143533513129896,0.289205298170186,0.0555608614379537,0.437888286273948,0.00310163021897297,0.00167863227445454,0.0187478543533018,"Consistent",0.315561381307371
"MAP3K5",0.11047212691745,0.133149318982828,0.13365746208677,0.114609895059827,0.18453706017848,0.00162291727406343,0.00168037985887282,0.0187512491296384,"Consistent",0.1428888830609
"RREB1",0.120710863124559,0.0738714898731862,0.234990559943936,0.0260436620461033,0.255685229350772,0.0129378811173688,0.00168740106020942,0.0188134355116396,"Consistent",0.203795550806422
"LINC01278",-0.0853292437868038,0.0528804791706053,-0.017510927,0.524676813618225,0.273421626260435,0.00091277429754757,0.00171175277043804,0.018862550464038,"Mixed",0.0568604851578769
"BMP7",0.10155103436203,0.19058215028093,0.319736953678771,0.0113734182410056,0.277776650954535,0.0116373001027569,0.00170612741223989,0.018862550464038,"Consistent",0.233021546331779
"AGTPBP1",0.124427797833349,0.157708498832722,-0.183738956,0.158066298541703,0.273318607588749,0.00104466904643244,0.001751795828342,0.0191306589582101,"Mixed",0.0713358164740325
"INO80D",-0.0438204905582884,0.495797145931571,0.446343922237184,0.0122553658926761,-0.138513358404158,0.00431597352210687,0.00176196696307337,0.0191998228887249,"Mixed",0.0880033577582457
"EDNRB",0.241010303819948,0.0386809615753679,0.339045926953735,0.0466171166272674,0.378033938687294,0.0146064074476266,0.00176828421265686,0.0192202875633472,"Consistent",0.319363389820326
"HIBCH",0.0243521563769606,0.809281671443035,0.133387046285058,0.190724534648148,0.263967585240575,0.000171295836762473,0.00177391323478401,0.0192492556446195,"Consistent",0.140568929300865
"PDE4C",0.130353709744334,0.0702578393890847,0.191602799958645,0.0503240576479464,-0.182703602931562,0.00757496269660941,0.00179294440980978,0.019324517774764,"Mixed",0.0464176355904724
"NUP133",0.0829932335439221,0.0998258932485937,0.125097601388934,0.020536203891232,-0.185149246088626,0.0131087340723131,0.00179798594956309,0.0193328141546978,"Mixed",0.00764719628141005
"SLC3A2",-0.01316279807188,0.868647048084237,0.201401452578212,0.00277374377382424,0.15333696738905,0.0111721489424045,0.00180046280082758,0.019343433680686,"Mixed",0.113858540631794
"ZNF44",0.13442477250661,0.0506005422876612,0.117284224983191,0.0498340468326913,0.178047607585513,0.0107872082019248,0.00181612183818127,0.0194955426083772,"Consistent",0.143252201691771
"VCAN",0.154133201007484,0.0187339905620356,0.19595901182252,0.128788018622988,0.229481848054932,0.0113566785612383,0.00182711334256768,0.0195650249024003,"Consistent",0.193191353628312
"ATP2C1",0.167522264872738,0.0701551882356809,-0.205497021,0.0812188163619924,0.161154011344307,0.00486942046404241,0.00184613566470983,0.0197037437542449,"Mixed",0.0410597517390148
"RASSF8",-0.0350615511629826,0.347725470217543,0.293099270966167,0.0210170918749629,0.225619581137479,0.00382383030368166,0.00185711845364995,0.0197560291518913,"Mixed",0.161219100313554
"MR1",-0.0685897101102269,0.337319609566057,0.163815392318943,0.00353009303394857,0.169335339005094,0.0235932445738139,0.00186529859031815,0.0198105996644664,"Mixed",0.0881870070712699
"TSPYL4",0.17155031017451,0.0641826025891328,-0.177842942,0.0545893599565362,0.0912977353082329,0.00803153386531627,0.00186781679785845,0.0198211375713916,"Mixed",0.0283350344942476
"CHST11",-0.0964789018258987,0.156862277725985,0.188461929930637,0.0387178009585885,0.216842158443244,0.00467234200107787,0.00188080855429893,0.0199102056330797,"Mixed",0.102941728849327
"SMC5",0.064221107273406,0.135204847668562,0.245715849845153,0.0115558284508729,0.116391645089689,0.0182647887359844,0.00188958178559908,0.0199321922628878,"Consistent",0.142109534069416
"G3BP1",0.0575175552305032,0.493031519811199,-0.097931298,0.0212128690658551,0.192395626948394,0.00272381122332235,0.00188686066398581,0.0199321922628878,"Mixed",0.0506606280596324
"PTPRF",0.0980814785698101,0.0716821228974049,0.13543117518821,0.0709962076489882,0.11501008556225,0.00562290192117585,0.00189389840077097,0.0199435343258358,"Consistent",0.11617424644009
"FAM114A1",0.0251786443240878,0.68654133913135,0.195703710738388,0.000390125133700444,0.115730068593021,0.106895521808557,0.00189470485472949,0.0199435343258358,"Consistent",0.112204141218499
"DIMT1",0.142839540519807,0.0186482437052105,-0.073691891,0.0217420404024979,0.0899802536972238,0.0708274865058522,0.00189943574611795,0.0199537481955245,"Mixed",0.053042634405677
"PPAT",0.145401925191499,0.0142427055450842,0.054770614222555,0.43588428891553,0.136237398597111,0.00465623229770204,0.00190979877054213,0.0199996116866467,"Consistent",0.112136646003722
"HCFC2",0.0160964038035054,0.706722788772822,0.123756215996861,0.183462735393292,0.234457543081201,0.000225584915008885,0.00192845872090107,0.0201356513872862,"Consistent",0.124770054293856
"ARHGEF6",0.118645175535796,0.0332218770172893,0.142752137956162,0.0359938318460828,0.156121657252095,0.0246017174710075,0.00193769442379267,0.0201437432022255,"Consistent",0.139172990248018
"BAZ2B",0.14534844716819,0.202645666998448,0.332294503470427,0.0331333206456755,0.214029083462115,0.00438373521079866,0.00193853868679513,0.0201437432022255,"Consistent",0.230557344700244
"KDM5B",0.125901180674763,0.00907383176715119,-0.088118555,0.073138964004166,0.129138101271579,0.0449660021153564,0.00196071028669977,0.0202929608876042,"Mixed",0.0556402423154473
"LMAN1",-0.11185161554351,0.014920428451056,0.0865422187588027,0.139310699550475,0.137590407303993,0.0143367086557379,0.00195844156449009,0.0202929608876042,"Mixed",0.0374270035064284
"NECAP2",0.0842894217902455,0.256912898307804,0.196171294099288,0.0137678071769404,0.186123711336127,0.00844487107399065,0.00196227714861951,0.020293007868964,"Consistent",0.155528142408554
"ACSL4",0.106121797247967,0.215520183788243,-0.239560895,0.121578125675253,0.31295024606803,0.0011515244289982,0.00197866728714504,0.0203996636349232,"Mixed",0.0598370494386655
"SFPQ",0.252263132905515,0.0039643224108705,-0.117239179,0.104693226478299,-0.118914170971097,0.073701124309913,0.00200116549387191,0.0204993206623834,"Mixed",0.00536992764480605
"CAPN2",0.129950691882261,0.0850892205538019,0.127886092350788,0.0571830518993072,0.183245898222392,0.00628534143108456,0.00200081956646085,0.0204993206623834,"Consistent",0.14702756081848
"TNS1",0.176703425592625,0.0955705507568685,0.152743469350502,0.10192503878814,0.264926731846554,0.00313786694649783,0.00199993992923271,0.0204993206623834,"Consistent",0.198124542263227
"CPQ",0.0222541388239135,0.733380960152803,0.210712045989305,0.00945993544418671,0.211841080278753,0.00441654705985589,0.00200397952939845,0.0204994856329229,"Consistent",0.148269088363991
"RPL4",0.118104324906664,0.00274990963678649,0.0583708720331853,0.168749457250944,0.0736508129266848,0.0667383014339149,0.00202171868062226,0.0206310375335328,"Consistent",0.0833753366221781
"DAAM1",0.189279431760395,0.050103258653557,0.159207090349899,0.0651158053547918,0.261600424015811,0.00951559165863451,0.00202576687174109,0.0206535996052158,"Consistent",0.203362315375368
"DLEU2",0.176752557774589,0.000838447223046482,0.0382808540954169,0.302120208964257,-0.0816047730021214,0.122770499987738,0.00202870090177267,0.0206672909906865,"Mixed",0.0444762129559614
"IZUMO4",0.0748497645378459,0.370050684505717,0.319993034318745,0.00437580343014615,0.194720165372909,0.0193777084257924,0.00204368663486187,0.0207873498044016,"Consistent",0.1965209880765
"EZR",0.200093931531666,0.13435572695786,0.369156256025628,0.0254683919004035,0.26452046897033,0.009265205869004,0.00206120549094827,0.0209327585003339,"Consistent",0.277923552175875
"ADD2",0.194284707517387,0.0181532693043905,-0.170039054,0.0426785517128309,0.110143811532912,0.0413976110713501,0.00208098796359762,0.0210036496192929,"Mixed",0.0447964883500995
"DSC2",0.0323580978831588,0.35627561053696,0.157302791046686,0.00663554376063597,0.227195718016314,0.0135741553350141,0.00208191972763869,0.0210036496192929,"Consistent",0.138952202315386
"MYO1C",0.130721065068364,0.103733646534319,0.159588005657278,0.0219552733279368,0.232302076212651,0.0142625809232694,0.002102911519888,0.0211414223930536,"Consistent",0.174203715646098
"DCXR",0.0617303284149457,0.298849276359098,0.20318329373824,0.0226562976824335,0.206989134647307,0.00481791992584508,0.00211029017838904,0.0211828123084199,"Consistent",0.157300918933497
"NBN",0.119684912784163,0.0298359910671998,0.206144375496869,0.0558021691978635,-0.191743040844893,0.0199549243502737,0.00214235348978705,0.0214383894290015,"Mixed",0.0446954158120463
"SLC2A10",0.00661038524064761,0.937226690008575,0.267149503609458,0.0281094602535486,0.405677607765183,0.00128053303894314,0.00216955522723636,0.0216272853772626,"Consistent",0.22647916553843
"DCP2",0.158028977458768,0.02310096218261,0.178572615551467,0.0431615946434917,0.129523132410483,0.0339515467203011,0.00217573748680604,0.0216556737288304,"Consistent",0.155374908473573
"KAT6B",0.153351121580212,0.0445040515219837,0.0337562948306358,0.208021701468416,-0.16650849381375,0.00367363893632575,0.00218408460244698,0.0216723261277187,"Mixed",0.00686630753236598
"KCTD15",-0.0198660693220978,0.702262639932363,0.253004764839024,0.0270722149454297,0.225494071498744,0.00179749605243649,0.00219275047697446,0.0217251227653862,"Mixed",0.152877589005223
"ZBTB43",0.120341175840469,0.00450130237904392,0.120405621440117,0.167492691736231,0.127412960904897,0.0455357427056845,0.00220106793546698,0.0217743118155221,"Consistent",0.122719919395161
"TUT7",0.108084075221284,0.0306908326904248,0.175200267772512,0.0256787394902293,0.160254303800922,0.0437494746915892,0.00220888628091812,0.0218184212188939,"Consistent",0.147846215598239
"S100B",0.106757263998812,0.402701351404715,0.293512640089217,0.0581059982636728,0.294702110719784,0.00147696153795256,0.00221315685187215,0.0218276914913161,"Consistent",0.231657338269271
"ZNF160",0.241644055847447,0.0146254633288127,0.208790101275353,0.0972238059047992,0.202595699849851,0.0243814430951592,0.00221891003143689,0.0218509646689415,"Consistent",0.217676618990884
"KTN1",0.182937000531747,0.255847153461501,0.134764038750273,0.0659041318739876,0.146567223485073,0.00207029163146996,0.00223150245665237,0.0219583222798921,"Consistent",0.154756087589031
"SMG7-AS1",-0.0825246079565196,0.00868961258821221,0.0351815751345104,0.531634617783508,0.171228367209,0.00759551074028751,0.00224102898292075,0.0219688494031379,"Mixed",0.0412951114623302
"ERBIN",0.338140176952389,0.051724053937041,0.268105456828213,0.0405842370075729,0.167824108648199,0.0166866363649344,0.00223783516027723,0.0219688494031379,"Consistent",0.258023247476267
"TUBB6",0.0595950993415446,0.640679572348893,0.290091320788952,0.0366756393373037,0.524994180486965,0.00149236831032365,0.00223985586085961,0.0219688494031379,"Consistent",0.291560200205821
"STAG2",0.244749277983605,0.0509670474646351,0.1757465251718,0.0303785372932902,0.137232754648263,0.0228932179185155,0.00225977605520099,0.0219702329199144,"Consistent",0.185909519267889
"HMGN5",0.0672720297068761,0.109859470608649,0.0436346695189167,0.268964749779537,0.200350401298786,0.0011933450485981,0.00225009319666099,0.0219702329199144,"Consistent",0.103752366841526
"PTTG1IP",0.140936517006686,0.115078182492914,0.233758390282562,0.0349970717934018,0.232915394668145,0.00878953045033201,0.0022573227168024,0.0219702329199144,"Consistent",0.202536767319131
"GEMIN8",0.0353378113937275,0.539269863118651,0.118704731135056,0.034158343053389,0.256428199966084,0.00192192855494632,0.00225753594509577,0.0219702329199144,"Consistent",0.136823580831623
"GEM",-0.0884156037476265,0.621551731765305,0.450678410644107,0.0178789248166479,0.445681273382563,0.00317499259301641,0.00225121362857577,0.0219702329199144,"Mixed",0.269314693426348
"ADCY2",0.0736670411661517,0.140717021024892,0.0939044609298669,0.0829430990569027,0.154805052582173,0.0030603256755002,0.00227409622824228,0.0219814673030972,"Consistent",0.107458851559397
"POLR1B",0.187505010594823,0.0235718508620928,0.162110802895512,0.0943376601282752,0.180487105525029,0.0160864391340674,0.00227687546146585,0.0219883534341859,"Consistent",0.176700973005121
"CDC42EP4",0.178247476750544,0.100637652750088,0.246651201849975,0.0283897817538895,0.221905844294913,0.0125575115575274,0.00228243998478932,0.0220257154252812,"Consistent",0.21560150763181
"NPL",0.221694222752583,0.0233338057556923,0.307114813670989,0.0700096003143472,0.313876603237979,0.0222741436278514,0.00230906545499886,0.0221466151219934,"Consistent",0.280895213220517
"S1PR1",0.176302288312009,0.0923346873788317,0.264267307076693,0.0839575117314115,0.336129808244536,0.00469155602134048,0.0023081778442987,0.0221466151219934,"Consistent",0.258899801211079
"GREB1",0.103717107786336,0.0159669345565216,0.109601218721783,0.108186874772215,0.23529858171714,0.0212953198028244,0.00232988488264516,0.0222423852455572,"Consistent",0.149538969408419
"TSPYL1",0.320814884854876,0.0102956277274115,-0.24105271,0.0720605723340313,0.138192123157562,0.0500911937772804,0.0023495319615328,0.0222922356817746,"Mixed",0.0726514326708127
"MYRIP",0.220527411235715,0.0140980125560808,-0.158327107,0.136235367364134,0.137037974136165,0.0193373004683024,0.00234833783490022,0.0222922356817746,"Mixed",0.0664127594572931
"RCN1",0.103335988942725,0.11240613061962,0.150780989207173,0.0664277460448278,0.212729960178443,0.00496733133019315,0.00234575430997565,0.0222922356817746,"Consistent",0.155615646109447
"ANKRD10",0.0845658053550995,0.137075706483944,0.0950163432874476,0.00645155946834861,0.12406711849574,0.0420167324751521,0.00234924508880087,0.0222922356817746,"Consistent",0.101216422379429
"CDKN2C",-0.107387371312843,0.131397252121364,0.28456689270188,0.0449682959821665,0.238450148837849,0.00632182470916259,0.00235944930759585,0.022321112204197,"Mixed",0.138543223408962
"TAB2",-0.0819251513627357,0.252721675223268,0.131051516374601,0.0659690627764487,0.21213711410914,0.00229479852229067,0.0024063513796541,0.0224218780992304,"Mixed",0.0870878263736685
"CDC14A",-0.0418501125743864,0.295902083598506,0.0725751496769398,0.11409575302209,0.225292826840588,0.00112415885719867,0.00239053504645165,0.0224218780992304,"Mixed",0.085339287981047
"CTH",0.0937618334346295,0.310357746153032,-0.042513902,0.489200628222775,0.358420011408738,0.000250731521161899,0.00239648838657693,0.0224218780992304,"Mixed",0.136555980947789
"TRAF4",0.0345256715064624,0.606626463644133,0.201962266261902,0.00151130468150666,0.131776773169276,0.0413581869982155,0.00238867805754092,0.0224218780992304,"Consistent",0.12275490364588
"MACO1",0.00798113832406866,0.861275508114727,-0.085143456,0.434046883322747,0.272665344146136,0.000102110113132466,0.00240189042350475,0.0224218780992304,"Mixed",0.0651676754900681
"KDSR",-0.0690938171695632,0.0847078316031634,0.148181218911339,0.11876288732345,0.145439900284096,0.00381629110703423,0.0024132802197489,0.0224381508763912,"Mixed",0.0748424340086239
"PARD3",0.141294393275811,0.18517073340762,0.340026546605876,0.00344319782799073,0.212654742803236,0.0608659773735383,0.00243468067067443,0.0225233104486389,"Consistent",0.231325227561641
"JAK2",0.046166646682555,0.344011879076724,0.133336214187964,0.217124528078436,0.355181281328766,0.000520422620760641,0.00243804561481148,0.0225233104486389,"Consistent",0.178228047399762
"N4BP2L2",0.157450620017502,0.0223044453516541,0.371552445841339,0.213594642032501,0.194079354802318,0.00821341622040505,0.00245131350056913,0.0225657070328639,"Consistent",0.24102747355372
"RBM38",-0.0635736660533723,0.269805228099534,0.124235031402877,0.0550788631216859,0.169634845724095,0.00264221165524446,0.00245827049438005,0.0225657070328639,"Mixed",0.0767654036911998
"WIPI1",0.00265573990018897,0.962918598312582,0.117244170907805,0.0774532965712953,0.242974207643922,0.000526159656031221,0.00245708011559824,0.0225657070328639,"Consistent",0.120958039483972
"VPS13A",0.210219109448119,0.00213076325006075,-0.182171452,0.24314955910742,0.11853735683318,0.0765802083786698,0.00247939973371766,0.0226341287326194,"Mixed",0.0488616714270997
"NBPF12",0.186240533209586,0.00227983775683674,0.104719260629855,0.184435623843555,0.10592930266637,0.0949326147156313,0.00249181145308634,0.0226341287326194,"Consistent",0.132296365501937
"UBAP2",0.131607204941898,0.0220542291535963,0.128489450063896,0.0304421631320985,-0.102327243764982,0.0592051081523691,0.00248316225160093,0.0226341287326194,"Mixed",0.0525898037469372
"NUP98",0.175462922118323,0.0280172701241315,-0.199676166,0.00563965479315629,0.0930624601634698,0.251540193619332,0.00248297035771393,0.0226341287326194,"Mixed",0.0229497387605975
"ME1",0.177073357540563,0.0380642864085903,0.0981846242558255,0.0865755847769229,0.14588460598722,0.012098363400386,0.0024893400482683,0.0226341287326194,"Consistent",0.140380862594536
"GRIN2C",0.169178710387483,0.151801134173814,0.291546356001078,0.0407665758002189,0.274670726354746,0.00645602598449004,0.00249360522106232,0.0226341287326194,"Consistent",0.245131930914435
"CACNB2",0.154867789412059,0.191903405038946,0.243962143202336,0.0293590233392463,-0.24615152602959,0.00707346293759757,0.00248847642489478,0.0226341287326194,"Mixed",0.0508928021949349
"YES1",0.135782639053399,0.203101390298116,0.206498307873241,0.108726978692839,0.213852834700621,0.00182588009810576,0.00251244251281133,0.022756330780424,"Consistent",0.185377927209087
"ENAH",0.238505845126793,0.0294231491105088,0.135999271225296,0.140951726136611,0.162680179448483,0.00979221789653017,0.00252730537165251,0.0228283515107055,"Consistent",0.179061765266857
"ZC3H13",0.0813130701910278,0.207034894452214,0.106834233644208,0.0410529049096923,0.186907467279243,0.00477725639402957,0.00252694865480896,0.0228283515107055,"Consistent",0.12501825703816
"PERP",-0.187326423848291,0.00123854480659082,0.156717823832405,0.129146609956874,0.0631373634268093,0.258237772630385,0.00256279589074925,0.023016162999764,"Mixed",0.0108429211369744
"QKI",0.238665250348255,0.060132478087567,0.221588653171487,0.0518676015627772,0.205616119160617,0.0132938674049694,0.00257076538178247,0.0230446318453916,"Consistent",0.221956674226786
"PDZRN3",0.296384523416699,0.018071473142101,0.0716081866325142,0.133200811754861,0.205744342826186,0.0173216664120716,0.00258262011110428,0.0230871662925901,"Consistent",0.1912456842918
"C2CD2",0.155749454239221,0.00234867501438473,-0.052344574,0.492162728300842,0.161183575685117,0.036328316579512,0.00259773438269891,0.0231941975496142,"Mixed",0.0881961519747794
"FKBP5",0.237954949964367,0.0298738693985707,0.328003928125014,0.140877159448658,0.667717757710481,0.0100722275827144,0.00261784752731118,0.0232570425007883,"Consistent",0.411225545266621
"ALDH9A1",0.132852387124387,0.112825999799032,0.268357544967014,0.0243132246098228,0.176033799667744,0.0156193487352916,0.00264098752617161,0.0233517950833513,"Consistent",0.192414577253048
"NR2C1",0.182021551995568,0.0259397216096918,0.0292016394202199,0.236247460121911,0.14972315283983,0.00702498877117049,0.00265130392607606,0.0234234765475364,"Consistent",0.120315448085206
"GNA12",0.114453248398558,0.075436776276892,0.144849690359926,0.0924622028700966,0.186261732922475,0.00619145186997423,0.00265813383077425,0.0234236772916735,"Consistent",0.148521557226986
"PAAF1",0.0305805231787648,0.599085442100285,0.0685243012518768,0.11061521750369,0.231390446144356,0.000651232084472232,0.00265662557792438,0.0234236772916735,"Consistent",0.110165090191666
"RASL11B",0.283001235976617,0.000709229967943692,0.0591450794750994,0.118637677778661,0.0730317883640303,0.515397709489676,0.00266725023896107,0.0234652220057375,"Consistent",0.138392701271916
"IGF1R",0.180881499271464,0.160056569913948,-0.126390658,0.0480086767020653,0.198033589581723,0.00564626050633789,0.00266826798848828,0.0234652220057375,"Mixed",0.0841748102843954
"RPL5",0.141481669569506,0.00296776249087378,-0.077867708,0.139676305516379,0.0687466493383493,0.105396038882521,0.00268354290154825,0.0235358127942,"Mixed",0.0441202036359519
"KLF7",0.0394830301553499,0.476558307886524,0.204785661056327,0.0113147865351209,0.134036390798291,0.00819022582718656,0.00270737758221338,0.0237022378123453,"Consistent",0.126101694003323
"ADH5",0.206742470748419,0.0135221735268583,0.016419558687879,0.771260834623106,0.141051436249951,0.00425116549874707,0.00271606982171261,0.0237174122287144,"Consistent",0.121404488562083
"EFEMP1",0.26041944469668,0.0731369075335927,0.689317682274561,0.0161997177564787,0.468438636142976,0.0374379180879901,0.00271709539974385,0.0237174122287144,"Consistent",0.472725254371406
"NEBL",-0.0951839588908143,0.125498528179782,0.140126022245026,0.140086570801245,0.206067389770224,0.00252662683751859,0.00272028074670027,0.0237174122287144,"Mixed",0.0836698177081453
"SH3GLB1",0.13083740345302,0.115068370333506,0.239177528292958,0.00966915122584103,0.143076619958466,0.0400145253183389,0.00272534848077303,0.0237412873992913,"Consistent",0.171030517234815
"SLC44A4",-0.0700383267288576,0.203315074797896,0.0633804376836133,0.115643322924992,0.152142669424063,0.00189499303252345,0.0027270768188269,0.0237412873992913,"Mixed",0.0484949267929397
"SPTSSA",0.154917182178004,0.0163431104542915,0.140546802225242,0.292136921051291,0.123326641207298,0.00934069824452293,0.00272915127961163,0.0237428301687227,"Consistent",0.139596875203514
"ANOS1",0.160131287383166,0.0690193344243035,0.220758619855586,0.0658316553576992,0.241458981650407,0.0099111001328156,0.00275101631913515,0.0238060965817765,"Consistent",0.20744962962972
"ADGRG1",0.186928917406805,0.109684442420019,0.324332661777836,0.0152925384902556,0.229761606989483,0.0267853754677486,0.00274580190337238,0.0238060965817765,"Consistent",0.247007728724708
"PRRC2C",0.120210958475957,0.119049262522788,0.254845831954007,0.016226672550022,0.10434047258522,0.0233072545464319,0.00275060036179232,0.0238060965817765,"Consistent",0.159799087671728
"SAMD4B",-0.0768999248457289,0.172722273194221,0.298110558709942,0.0943702813216282,0.18860817773274,0.00281063293310594,0.0027900251999735,0.0240237031130705,"Mixed",0.136606270532318
"SLC39A14",0.114837768568882,0.261336444218143,-0.169532834,0.00762287211802093,0.199984427323225,0.0229962848141473,0.00278996499755972,0.0240237031130705,"Mixed",0.0484297872973691
"PLCD1",0.0512862270733656,0.470304375943986,0.187832792257822,0.010420685954218,0.222625797017221,0.00935168256011767,0.00279095911907179,0.0240237031130705,"Consistent",0.153914938782803
"CDK19",-0.0614806328597792,0.125040020419093,0.200844892488719,0.0264707569639514,0.271837985751787,0.0138771525349994,0.00279597030543268,0.0240508995346127,"Mixed",0.137067415126909
"MAP4",-0.0776881308898041,0.286903175004711,0.201637529704474,0.0213150784828898,0.141767900292455,0.00766954810713124,0.00284425748528445,0.0243373257420025,"Mixed",0.0885724330357085
"ANP32B",0.12213903791304,0.196174736450309,0.303451076035154,0.00619127330105327,0.107592740213196,0.0389614789803822,0.00286507366623458,0.0244510130425236,"Consistent",0.177727618053797
"IMPA1",0.227293946834209,0.00604685085817079,-0.156381565,0.114993152165836,0.0985112312106065,0.068252702498717,0.00287190344448305,0.0244617335440957,"Mixed",0.0564745376816051
"PPIG",0.190986406489121,0.0320656627018466,0.132430358957155,0.0577378696724529,0.103170446310211,0.0256667485582687,0.00287488755313007,0.0244617335440957,"Consistent",0.142195737252162
"C1R",-0.0133516681049732,0.891956440019798,0.327138782827595,0.000592915730008394,0.190334005731247,0.0898268107565399,0.00287418705238619,0.0244617335440957,"Mixed",0.168040373484623
"AK2",-0.145683448455038,0.012253893955198,0.0995977223106648,0.0829239155113501,0.142012985805311,0.0468478669345786,0.00287907509285557,0.0244740225007206,"Mixed",0.0319757532203129
"HGF",-0.0521203048085948,0.343425453883794,0.354241390806681,0.0147300943132901,0.39842901733251,0.00944277000151842,0.00288719510201901,0.0245124221597932,"Mixed",0.233516701110199
"LAMB2",-0.0548840011614695,0.477328490821446,0.312396454924893,0.00103931103449135,0.122409554714822,0.0966672429738902,0.00289649015878225,0.0245124221597932,"Mixed",0.126640669492748
"ELOVL2",0.181122000650998,0.0226085279912806,0.320580531341834,0.0646077225283703,0.317143378712105,0.0332557269113389,0.0029271235774371,0.0247046186792271,"Consistent",0.272948636901646
"LPL",0.288678199774549,0.0272535473657927,0.16501983500399,0.369348652458026,0.417115124424899,0.00483764594608764,0.00293303536550171,0.0247223856992224,"Consistent",0.290271053067813
"IL1R1",-0.0580237366254597,0.112714949098425,0.332253434158552,0.0117871339439504,-0.073135779244641,0.036643471328385,0.00293244231465475,0.0247223856992224,"Mixed",0.0670313060961504
"TRPS1",0.137198758916303,0.179827725109482,0.341413924203692,0.0158293797428403,0.18265720569931,0.0172055318111926,0.00294685954156118,0.0247626652156152,"Consistent",0.220423296273102
"RPAIN",-0.049921085788375,0.436711068412792,-0.126944738,0.0592915297254551,0.236681166152884,0.00189042936170618,0.00294551956752326,0.0247626652156152,"Mixed",0.0199384474548364
"FAHD2A",0.0595021301319232,0.228470534686971,0.0790940838277638,0.286306752430867,0.242473873400697,0.000751140636675101,0.00295461318835885,0.0248076733701313,"Consistent",0.127023362453461
"SECISBP2L",0.302973275704954,0.0352511465676941,0.186906126369443,0.0946949286074976,0.152736191709222,0.0147490953050104,0.00295952957567678,0.0248329002961664,"Consistent",0.214205197927873
