"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC"
"CALCRL",-0.0387376787641927,0.511953169451665,-0.09955856,0.10390695829534,-0.232482501288312,0.000317295034880903,0.00122156948701331,0.0154577207204098,"Consistent",-0.123592913350835
"PRKACB",0.0901404919129298,0.18978117547265,-0.171216446,0.00860576993886374,-0.251873236633397,0.0103571765138504,0.00122379177135201,0.0154628709319953,"Mixed",-0.110983063573489
"SLC1A6",0.00215698231574191,0.971838067173183,-0.645111504,0.000235808849641848,-0.266782071819261,0.0739095538402152,0.00122513336600081,0.0154647787084398,"Mixed",-0.30324553116784
"SPAG9",0.23799628221875,0.0198922930847109,-0.098103795,0.133558564789022,-0.327064467144957,0.00640081925691102,0.00122922946151923,0.0154863835845522,"Mixed",-0.0623906599754023
"JTB",-0.083594693011694,0.0213369387713801,-0.170891679,0.0136671409266434,-0.107862429330059,0.0583046057804878,0.00122904173429025,0.0154863835845522,"Consistent",-0.120782933780584
"BMAL2",-0.102937803262793,0.0385439505687709,-0.164156439,0.0111461040464286,-0.286324060127268,0.0396410163642252,0.00123072251106858,0.0154901692793312,"Consistent",-0.184472767463354
"PRUNE1",0.11778596985278,0.027836275050152,-0.223230858,0.0147656576284938,-0.132405737897523,0.0415445930182325,0.00123345434554199,0.015509524195784,"Mixed",-0.0792835420149144
"CARS1",-0.10619112970809,0.0823039814710299,-0.139832153,0.00769348012738573,-0.323185161705522,0.0273196803848934,0.00124688984488938,0.0156481663722398,"Consistent",-0.189736148137871
"MCAM",-0.100387729706041,0.0742866788928381,0.182264756445765,0.00160422677434067,-0.124437679662025,0.145870510778909,0.00125198809852685,0.0156969100277417,"Mixed",-0.0141868843074336
"NPTX2",-0.199153173099692,0.160711929073479,-0.484243789,0.00632810473927589,-0.328598342785034,0.0171524415401889,0.00125560778495832,0.0156969100277417,"Consistent",-0.337331768294908
"SMIM14",-0.00587966028174991,0.885465270354942,-0.283345633,0.00920985781815644,-0.329526820616521,0.00213706272421795,0.00125462935100419,0.0156969100277417,"Consistent",-0.206250704632757
"HERC3",0.0118504857819426,0.72032953478079,-0.194928587,0.00854844507990948,-0.309452161134628,0.00286242922055552,0.00126651596833569,0.0158028587057755,"Mixed",-0.164176754117562
"NAB2",-0.0965165185927441,0.0426161820796284,-0.18774225,0.0493295135847632,-0.190169848279659,0.00839668860663066,0.00126806404722914,0.0158069903161797,"Consistent",-0.158142872290801
"TMEM242",0.0468520912445154,0.375444794909679,-0.162547406,0.0250305205678084,-0.186393154466211,0.00188254737760325,0.00127043352012469,0.0158213432338444,"Mixed",-0.100696156407232
"GNAL",0.212487520699558,0.0932487448927477,-0.359303895,0.0189395616471221,-0.151529868656784,0.0100751591841999,0.00127655210047858,0.0158299018447346,"Mixed",-0.0994487476524088
"AFF3",-0.0604525404793694,0.158097508117124,-0.264102137,0.029736397523694,-0.226415031623065,0.00377237854828272,0.00127303774426153,0.0158299018447346,"Consistent",-0.183656569700812
"NRBF2",-0.0779050234154832,0.227741473061013,-0.41817465,0.00695378119679837,-0.167750829928953,0.0112427328059283,0.00127721434546785,0.0158299018447346,"Consistent",-0.221276834448145
"PSMC3",-0.117730782664326,0.216878086069905,-0.231470543,0.035038934590315,-0.226968953239854,0.00235226283277052,0.00128143139177504,0.015867027976898,"Consistent",-0.192056759634727
"RNF220",-0.0789216397631165,0.18534285720724,-0.218862847,0.00646936748148855,-0.106924536540287,0.0149457081384227,0.00128414397049966,0.015883402484092,"Consistent",-0.134903007767801
"ZNF385D",-0.126662427948482,0.115043607584162,-0.254561605,0.005920699132537,-0.301388045854264,0.0263995430487393,0.00128779101849993,0.0159003018434369,"Consistent",-0.227537359600915
"EIF1AX",0.205851104150664,0.0234552912558139,-0.248585718,0.0198603027011975,-0.256839553066415,0.038984663217852,0.00129843291832463,0.0160095001415553,"Mixed",-0.0998580556385837
"RIMS1",-0.164449166817354,0.213141217080384,-0.512205826,0.00514843596860003,-0.270549087522446,0.0165594345386088,0.00129910025015007,0.0160095001415553,"Consistent",-0.3157346934466
"CENPS",-0.128519454050703,0.0197581990323993,-0.178520289,0.0190268169683861,-0.143760921011457,0.0485280846284597,0.00130339064240056,0.0160471479186169,"Consistent",-0.15026688802072
"AKR1C1",-0.265911963491758,0.000738036557550321,-0.155568696,0.0477915903076893,0.0500800276935953,0.524484353370846,0.00131862009291875,0.0162009764470557,"Mixed",-0.123800210599388
"NR4A2",-0.334918584740234,0.00407946241059687,-0.435110189,0.022349561607597,-0.216799880712732,0.203690949204595,0.00132288077339408,0.0162009764470557,"Consistent",-0.328942884817655
"CHAF1A",-0.0799003239182561,0.0510193504082358,-0.383262805,0.0254858103238529,-0.284331790026096,0.0142890238295087,0.00132336869738441,0.0162009764470557,"Consistent",-0.249164972981451
"ARHGDIG",-0.111659671919715,0.135878920273544,-0.244827063,0.00856096533544352,-0.170823679667661,0.0159455160874749,0.00132153591498153,0.0162009764470557,"Consistent",-0.175770138195792
"NIPAL3",-0.0697885513895873,0.379469681011628,-0.242887288,0.0732467543709973,-0.539696584460806,0.000667024381134568,0.00132101324321837,0.0162009764470557,"Consistent",-0.284124141283464
"MRPS18C",-0.0789053398166937,0.0451019049134244,-0.182866325,0.0246236880691918,0.132100902257029,0.0168551332920019,0.0013316289040448,0.0162714278783047,"Mixed",-0.0432235875198884
"ADAM23",0.101248258883166,0.523253201292115,-0.309179309,0.00512411423837357,-0.172935095106441,0.00701354177838023,0.00133671528276366,0.0163182282028357,"Mixed",-0.126955381741092
"ILF3",-0.0830308629454031,0.0378551530305919,-0.122477878,0.120632692356811,-0.108109776571844,0.00413843304579542,0.00134225809768167,0.0163705074467486,"Consistent",-0.104539505839082
"MAPKAP1",-0.0704541125604603,0.185959154754423,-0.309644929,0.00584679878855972,0.100584899550189,0.0175583086592706,0.00135361037230023,0.0164594299025347,"Mixed",-0.0931713806700906
"TTBK2",0.154681398314533,0.00459378509734533,-0.20368621,0.0438013428999158,-0.092666404145644,0.0960111897078911,0.00136707074720741,0.0165334096233493,"Mixed",-0.0472237386103702
"SEPTIN6",-0.096746314921436,0.119018257655107,-0.332612689,0.00406648442125558,-0.190730068337842,0.0400181848029771,0.00136998286246138,0.0165378321566086,"Consistent",-0.206696357419759
"CA4",-0.150970311512162,0.056013814308081,-0.33166887,0.00902223598583209,-0.276989706271449,0.0383967657061118,0.00137212171812899,0.0165482720490042,"Consistent",-0.253209629261204
"TMEM165",0.0906557759998154,0.364885032307541,0.084650746659249,0.153937472836153,-0.318011325586263,0.000349462899582707,0.00138532682873991,0.0166765617965734,"Mixed",-0.0475682676423996
"SUPT4H1",-0.0918069529214209,0.0862863561655329,-0.202733255,0.00914227722476333,-0.108856372504926,0.0249374537353384,0.00138784350945489,0.0166913882817681,"Consistent",-0.134465526808782
"YWHAH",0.124473892681065,0.517303362509964,-0.387550741,0.0193587169080886,-0.186312139170013,0.00197116376895356,0.00139182757195033,0.016708362598949,"Mixed",-0.149796329162983
"PHF24",-0.0505322613678096,0.614363943599632,-0.261289755,0.00867076939129008,-0.184723486276516,0.00370380957243765,0.00139126075968074,0.016708362598949,"Consistent",-0.165515167548109
"GPR12",-0.0831088178278661,0.173626917940855,-0.312175293,0.0140841291689623,-0.298841896802608,0.00815941785935862,0.00140431459411767,0.0168032579546093,"Consistent",-0.231375335876825
"KIF3C",0.0747649335548584,0.479787644355476,-0.393867371,0.00368665674358621,-0.172474836876484,0.0112703322393792,0.00140327177270181,0.0168032579546093,"Mixed",-0.163859091440542
"REEP1",0.0310953461972314,0.833335499743097,-0.353351504,0.00252175356727468,-0.213665527663496,0.00951385331858382,0.00140666456469014,0.0168088003962836,"Mixed",-0.178640561822088
"SLC16A7",0.150567808065228,0.12599642485442,-0.334639862,0.0148259388441082,-0.20087346726261,0.0107246376541386,0.0014090489664163,0.0168196933192942,"Mixed",-0.128315173732461
"GTF3C2",0.0200437135663458,0.54271004634903,-0.122850245,0.0140758738169303,-0.156723153714121,0.00262502526752208,0.00141016598850654,0.0168196933192942,"Mixed",-0.0865098950492584
"CNTN1",-0.129032249835214,0.453046544837725,-0.329479774,0.0207286075721641,0.316628455679312,0.00213889790753108,0.00141212932834577,0.0168273895556407,"Mixed",-0.0472945227186342
"MTCH2",-0.126447260627597,0.0541724273838997,-0.224630861,0.011653252144045,-0.133156576012542,0.0319947302697161,0.00141863855300472,0.0168742638873428,"Consistent",-0.161411565880046
"WDR77",-0.104841515261159,0.0307018105451379,-0.141277094,0.0106504749770675,-0.0889234585831895,0.0638484930180063,0.001458244268927,0.0172412996905387,"Consistent",-0.111680689281449
"PTGER3",-0.0742860947519732,0.137899688885317,0.0582824526682222,0.085024805534537,-0.199246952877254,0.00178143168863501,0.00145878730925414,0.0172412996905387,"Mixed",-0.071750198320335
"LSM14B",-0.0324054096812647,0.438347321259496,-0.119125875,0.0969042343093288,-0.224538103197847,0.000490298943857601,0.00145528381875856,0.0172412996905387,"Consistent",-0.12535646262637
"TRIM23",-0.212106659384514,0.212076086052354,-0.573769888,0.0218893349186903,-0.481996811778336,0.00456954524837377,0.00147766991391064,0.0174011373633593,"Consistent",-0.422624453054283
