"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC","Significant"
"IL27RA",-0.033886178533292,0.528514395884658,0.0457128982793851,0.450625109776499,0.101905834620772,0.0898375292701314,0.261775667122885,0.388303124330574,"Mixed",0.0379108514556217,FALSE
"DCK",-0.0103462723311374,0.912900374268144,-0.275685946,0.0396632195675353,-0.0275900438507648,0.590954205326695,0.261788471765558,0.388303124330574,"Consistent",-0.104540754060634,FALSE
"NXF3",-0.0977687284677806,0.0715050805909783,0.0486939540423945,0.424019166469627,-0.0233804467197705,0.706428622977105,0.261943434094693,0.38848861217812,"Mixed",-0.0241517403817189,FALSE
"HHLA1",-0.0624048965823745,0.322705991647117,0.0287030731598339,0.548182415120942,-0.0871101527301619,0.121258398601751,0.262181493976832,0.38879728567931,"Mixed",-0.0402706587175675,FALSE
"FGF8",-0.0643121411604848,0.122540221302199,0.0165305948868442,0.759997324030561,-0.0780961432884495,0.230406927174926,0.262233371100705,0.388813832190882,"Mixed",-0.04195922985403,FALSE
"RPP30",-0.0520439443777541,0.182922958317179,-0.05126451,0.259128124765241,-0.0443682245373171,0.452957226075685,0.262325883853291,0.388813832190882,"Consistent",-0.0492255596383571,FALSE
"FCN1",-0.0314533290837451,0.522013565674265,0.0582091087026413,0.151358644991744,0.058415217226667,0.271712234421115,0.262310659302926,0.388813832190882,"Mixed",0.0283903322818544,FALSE
"MXRA8",-0.0375149150930589,0.569844602173563,0.131609300195307,0.270549510201891,0.0960408475983225,0.139277782459948,0.262342322374385,0.388813832190882,"Mixed",0.0633784109001902,FALSE
"ZBBX",0.040631441724515,0.668280060711235,-0.077914941,0.657112091044425,-0.213567674579177,0.0488821170995569,0.262292336291636,0.388813832190882,"Mixed",-0.0836170579515539,FALSE
"KCND1",-0.0408031016037249,0.332597388275667,0.0228023472088816,0.690272492396502,0.111859681012737,0.0935509648142358,0.262379758188342,0.388824949128165,"Mixed",0.0312863088726312,FALSE
"PIK3R3",-0.0889024531399949,0.0869795584674434,-0.076081349,0.462378078968318,0.0369656524492079,0.534753882741401,0.26259164363413,0.388970993693541,"Mixed",-0.0426727165635957,FALSE
"DVL3",0.0888096510395533,0.194454655789071,0.0646162414037974,0.441916213917489,0.0522053740512289,0.250209621871096,0.262552922942499,0.388970993693541,"Consistent",0.0685437554981932,FALSE
"TNFRSF6B",0.112812739712395,0.354763123011272,0.0726057169946515,0.377159063062634,0.178121211536835,0.160739656800414,0.262598094056406,0.388970993693541,"Consistent",0.121179889414627,FALSE
"STBD1",-0.0255243056969121,0.59951017328499,-0.03452932,0.646611135513501,0.0958957298222698,0.0554764953189579,0.262584479725564,0.388970993693541,"Mixed",0.0119473680417859,FALSE
"KCNE2",-0.101422330744948,0.0671011643305864,-0.007073676,0.921695186063906,-0.0428273938108124,0.347993884050084,0.262708682095579,0.389033998270528,"Consistent",-0.0504411335185869,FALSE
"TRIAP1",-0.032607127234451,0.303355210346644,-0.083921792,0.215682383574074,-0.0471649405488179,0.328989894640318,0.262730482164067,0.389033998270528,"Consistent",-0.0545646199277563,FALSE
"MCUR1",-0.00362594946254369,0.954713236958637,-0.134112744,0.106122407660295,0.0604507568082564,0.212395492210587,0.262685442017696,0.389033998270528,"Mixed",-0.0257626455514291,FALSE
"DAGLA",-0.0571430251094345,0.275293035177783,-0.106044533,0.0872039617246196,-0.00672053564123587,0.896932815174539,0.262782578285889,0.389066785518684,"Consistent",-0.0566360312502234,FALSE
"ZNF157",-0.0266074845302797,0.384971741937462,-0.049316406,0.1978375017241,0.0513581475359599,0.282980078602814,0.262929414773219,0.389239818610594,"Mixed",-0.00818858099810661,FALSE
"CEP192",0.109470532573443,0.147886017038862,-0.02622838,0.751452740619621,0.0987733275363425,0.19413843359652,0.263092762057646,0.389392876750999,"Mixed",0.0606718267032619,FALSE
"MIOS",0.0645572414067503,0.195844339249289,-0.123547395,0.165128329673421,-0.0224110111846931,0.6670001237158,0.263062868977779,0.389392876750999,"Mixed",-0.0271337215926476,FALSE
"NSUN5P1",-0.0837705486540319,0.104482820924427,-0.055049242,0.324172638928909,-0.0273924688610103,0.637309613420616,0.263177362884426,0.389455689040453,"Consistent",-0.0554040865050141,FALSE
"AIPL1",-0.00729457899950869,0.905600628791893,0.0398072938523581,0.525539451298174,-0.122643940723712,0.0453605563007162,0.263195168095858,0.389455689040453,"Mixed",-0.0300437419569543,FALSE
"SETMAR",-0.0600733826111632,0.17465199991667,-0.0751991,0.238766985290936,0.04182727257996,0.518205238543532,0.26335215467021,0.38964359688021,"Mixed",-0.0311484033437344,FALSE
"FBXL8",-0.051869064188498,0.284165785886973,0.130716510723785,0.0793529188406597,-0.00351444568384807,0.959056511045956,0.263472626760632,0.389760888770095,"Mixed",0.025111000283813,FALSE
"HAVCR1",-0.0371609116805032,0.499870222565668,0.0785069888293868,0.0439362099417564,0.000950991875763751,0.984805466352453,0.263491443859435,0.389760888770095,"Mixed",0.0140990230082158,FALSE
"TNFSF15",0.025488608228589,0.613800804784518,-0.083771878,0.304811859400558,-0.108821794470334,0.115678436626092,0.263594453278372,0.389868862859574,"Mixed",-0.0557016880805816,FALSE
"UBE2NL",-0.0460503636684635,0.43244554742024,-0.071894141,0.133078371148594,-0.0404321017425016,0.376184539396214,0.263641362542554,0.389893846984543,"Consistent",-0.0527922021369883,FALSE
"WNT7B",-0.077674644907292,0.117744243645474,0.0754934568942174,0.291283671332662,-0.0249446442478041,0.631501509577917,0.263711072572946,0.389952541171448,"Mixed",-0.00904194408695957,FALSE
"RAB1B",-0.0445952577908386,0.228097305712052,-0.025002696,0.603480457872611,-0.0637976308082067,0.157409530711029,0.263778528233891,0.38998962542993,"Consistent",-0.0444651948663484,FALSE
"STAC",-0.0501980882600694,0.422503742825486,-0.101417036,0.0961680795891065,-0.0336448035925594,0.533336284430628,0.263796200556422,0.38998962542993,"Consistent",-0.0617533092842096,FALSE
"ETNK2",0.0410792892535632,0.466917051510382,0.0501862442627852,0.440458427479261,0.107324317961153,0.105510366181371,0.264007689315386,0.390257866907654,"Consistent",0.066196617159167,FALSE
"CD40",-0.087831510115902,0.0956454675821,0.040234511982022,0.551590847084287,0.0380038576219812,0.411838623539514,0.26421622314194,0.390521679835077,"Mixed",-0.00319771350396625,FALSE
"IGSF3",0.050720074011056,0.332533940103811,-0.041555132,0.521509118687759,-0.0773105181805622,0.12541528016954,0.2643775786275,0.390715709272112,"Mixed",-0.0227151920565021,FALSE
"LINC01565",-0.0290610564892244,0.668601572278809,0.109746374040014,0.075041743224843,0.0519628533870247,0.433849103400061,0.264509957090133,0.390866875158559,"Mixed",0.0442160569792714,FALSE
"RNF146",-0.073802025451168,0.416171629477586,-0.2316834,0.0736530676604024,-0.035521533113112,0.710361567846033,0.264559062934219,0.390894968541983,"Consistent",-0.113668986188093,FALSE
"PARVA",0.0313441684041562,0.575972341951807,0.111799581738862,0.101486077682923,0.0612711551579084,0.372826026675304,0.264695508537956,0.391052088307497,"Consistent",0.0681383017669755,FALSE
"ANKRD27",0.1428079823116,0.0916210011438388,0.0299007703737679,0.762031757292978,0.0644660026456432,0.312769521727993,0.265018236925064,0.391261863994051,"Consistent",0.0790582517770038,FALSE
"IGBP1",0.0496065699583568,0.219357457785044,-0.071134704,0.127403677577935,0.012108766885321,0.780761802294456,0.264893401176097,0.391261863994051,"Mixed",-0.0031397890521074,FALSE
"TFPT",-0.0583579369907179,0.347220061762526,-0.034422107,0.569030716966836,-0.0879668476920017,0.110491498360057,0.264972963961904,0.391261863994051,"Consistent",-0.0602489638942399,FALSE
"IL37",-0.0427645385002418,0.355360772998519,0.0562355314654859,0.444015866838845,0.0879687314125599,0.138392336878275,0.265013637087852,0.391261863994051,"Mixed",0.033813241459268,FALSE
"PTPN7",-0.0643461922867425,0.416826871356984,0.0493459293048204,0.313386597339725,0.0812988661504477,0.167106423147696,0.264958218352282,0.391261863994051,"Mixed",0.0220995343895085,FALSE
"EXD3",-0.0387404827696045,0.486413820210255,-0.075510334,0.164293335008247,-0.0617925294749924,0.273246359493573,0.265013716944643,0.391261863994051,"Consistent",-0.0586811154148656,FALSE
"LILRB2",-0.0871595846772166,0.102927843037874,0.0215732494300922,0.515609198505152,0.0571109099843152,0.412589252079945,0.26545195709798,0.391857650954161,"Mixed",-0.00282514175426973,FALSE
"FNBP4",0.0410670453673649,0.524131261088109,-0.10857369,0.300312827956798,0.117706395648177,0.139230927657383,0.265591224854011,0.392018684048722,"Mixed",0.0167332503385141,FALSE
"CNN2",-0.0667109054794111,0.24931627222931,0.0220956395465315,0.690562511266981,-0.0986609774822087,0.127331440066524,0.265642645755446,0.392050031327972,"Mixed",-0.0477587478050294,FALSE
"GOLGA1",0.0740166810114751,0.147353278188266,0.0791067794726974,0.323360386487673,-0.03558843881454,0.460471473540972,0.265775304273878,0.392065855863736,"Mixed",0.0391783405565442,FALSE
"IL11",-0.0815942256162048,0.243913121221258,0.0833571600660905,0.248161176492248,-0.055214028455735,0.362270504478053,0.265684163018208,0.392065855863736,"Mixed",-0.0178170313352831,FALSE
"PPDPF",0.0314828873722641,0.677088850283813,0.0965520599340985,0.31807755936431,0.096192673045552,0.101854287451969,0.265741647704031,0.392065855863736,"Consistent",0.0747425401173049,FALSE
"APH1B",0.0145646927722636,0.766982484845151,0.0526128379916955,0.342467571354437,0.0985886820274766,0.0835455082504172,0.26580429030226,0.392065855863736,"Consistent",0.0552554042638119,FALSE
"PRPF8",0.0134683700834834,0.781084573238632,-0.114369039,0.0502974617219179,-0.0230760367812017,0.55852114636579,0.265787981384124,0.392065855863736,"Mixed",-0.0413255685659061,FALSE
"TRPV5",-0.0727221111458167,0.262142159195129,0.0465450397396809,0.420330226997976,0.0734885197276176,0.199446106926934,0.266034716287026,0.392361181997522,"Mixed",0.0157704827738273,FALSE
"PUM3",-0.0678627671754883,0.186425672565608,0.0118145125205453,0.815372785275511,-0.0865628586571705,0.144755955325194,0.26623587495551,0.39261328108505,"Mixed",-0.0475370377707045,FALSE
"CERS4",-0.077071858056188,0.14470873014802,0.0538897991959573,0.377747028854273,-0.0539156272802286,0.402904338690542,0.266383271301232,0.392741465486005,"Mixed",-0.0256992287134864,FALSE
"ANP32D",-0.0307422603362424,0.484580260584392,0.0920192735104148,0.0967324017105131,-0.0362522257382292,0.46982070727479,0.266372975786598,0.392741465486005,"Mixed",0.00834159581198108,FALSE
"SNX16",0.0223944306306998,0.645189954028018,-0.162548307,0.0766143220075992,0.0697599305789041,0.445682642072728,0.26642962074237,0.392754025641316,"Mixed",-0.0234646485967987,FALSE
"PCBP3",-0.00636213896394366,0.897165097404941,0.0753170772314258,0.172522658438367,-0.0939267228429479,0.142352827646044,0.266452265297658,0.392754025641316,"Mixed",-0.00832392819182192,FALSE
"THAP12",0.0998588175740682,0.0410318472200335,0.0139105372358532,0.800131502901042,-0.0192165773325668,0.672082884781161,0.266681514176174,0.393047337754944,"Mixed",0.0315175924924516,FALSE
"SPECC1L",-0.0539106425692131,0.23706530094249,0.0276741737335557,0.612677547244756,-0.07044207068056,0.152083367178996,0.266857583460811,0.393262213702346,"Mixed",-0.0322261798387391,FALSE
"MDM1",0.0939131468871257,0.172028279859841,-0.027121581,0.50314117581269,0.0854824306997832,0.255474024678048,0.267025748115569,0.393331531217184,"Mixed",0.050757998862303,FALSE
"SF3B2",0.056441283863629,0.196856707260073,-0.029452347,0.515823183230027,0.0814555199851421,0.217730441826058,0.267001253271836,0.393331531217184,"Mixed",0.0361481522829237,FALSE
"KRT15",0.0232900917952392,0.566955494438765,0.0432394084142107,0.32620676657762,-0.0985330804722473,0.119536353355577,0.266990790457007,0.393331531217184,"Mixed",-0.0106678600875991,FALSE
"ADAT1",0.000893594450086077,0.991996914175603,-0.177117485,0.0582757904931315,-0.058065773983242,0.382466092814175,0.267009096114297,0.393331531217184,"Mixed",-0.0780965548443853,FALSE
"SLC45A2",-0.0528054162013674,0.294745900840645,-0.046847718,0.356768831014687,-0.0585408691064613,0.210347834168959,0.267076151928473,0.393361167637933,"Consistent",-0.0527313344359429,FALSE
"CRABP2",-0.0704235184440813,0.201896108000398,0.0922900423289645,0.195161141500253,-0.0281849192049224,0.561565553446927,0.267131286337391,0.393397763972378,"Mixed",-0.00210613177334641,FALSE
"FN3KRP",0.0490985274220144,0.418485489829397,-0.13236006,0.0885597797124957,0.0291652190185534,0.597324207791386,0.267207247928362,0.393465020217832,"Mixed",-0.0180321045198107,FALSE
"SCNN1A",-0.0854642573717568,0.280892851188949,0.0864687942789244,0.277342071037014,0.0679949609228787,0.284231764296821,0.267244997715561,0.393470492857345,"Mixed",0.0229998326100154,FALSE
"GPR63",0.011562902291959,0.817485878436022,0.0569984245441226,0.656181528494103,-0.132868011071533,0.0412854032458787,0.26727154965589,0.393470492857345,"Mixed",-0.0214355614118171,FALSE
"GTF2B",-0.0111978111718836,0.859786620098129,-0.220584192,0.0454218821950542,-0.0293345676553169,0.567262658875403,0.26732308118525,0.393501756744697,"Consistent",-0.0870388569424002,FALSE
"CIAO2B",-0.0172848711307996,0.712635335516999,-0.073747113,0.167139752690948,-0.049197703034551,0.186083067638565,0.267402295708718,0.393573758522441,"Consistent",-0.0467432290551168,FALSE
"TCF7",0.0732495485933864,0.219949143242085,0.0532006427801734,0.377413630783641,0.0636653096444944,0.267219572803952,0.267533456146576,0.393722191467015,"Consistent",0.0633718336726847,FALSE
"SLC13A2",-0.0852922282788224,0.179752696915205,0.05479190551209,0.251754508239297,-0.038451525199843,0.490464048060779,0.267626713686895,0.393770206624273,"Mixed",-0.0229839493221918,FALSE
"INTS3",0.0433997393751966,0.238276611812405,0.0313989584349024,0.636415279070274,0.0814120274121883,0.14635364918494,0.267614012364146,0.393770206624273,"Consistent",0.0520702417407624,FALSE
"APH1A",0.0669366718878965,0.174830471932735,0.0982827741770098,0.250091002183206,0.0523439785835462,0.508528231579625,0.267912288121764,0.394101099707089,"Consistent",0.0725211415494842,FALSE
"KCNJ6",0.0616050053828952,0.507077067725932,-0.162166171,0.229708937688664,0.0741853096315754,0.190870753364153,0.26789782086673,0.394101099707089,"Mixed",-0.00879195199517647,FALSE
"MYBPH",-0.0953779440479172,0.183372530311328,0.0813786127413048,0.173112930458228,0.0214065119123328,0.700659932526849,0.26796450666475,0.394133277892474,"Mixed",0.00246906020190679,FALSE
"ANXA9",0.0539750055597317,0.27452790820039,0.0131331366573493,0.748398262359484,0.116081596317239,0.108298669098851,0.268028054086986,0.394182109888571,"Consistent",0.0610632461781067,FALSE
"FBXW4P1",-0.0865353122391239,0.0937322894299671,0.0843247497213593,0.246549544058513,0.00299242109573505,0.963775219973052,0.268186413625981,0.394370352834582,"Mixed",0.000260619525990144,FALSE
"DSP",-0.200141327463803,0.07652347939177,0.15985037854879,0.357846008117185,-0.0302467585004678,0.814351382220699,0.268384484306378,0.394527621848749,"Mixed",-0.0235125691384936,FALSE
"RUSC2",-0.0677838264769051,0.0782135564835969,-0.048142608,0.355763966268085,-0.0110146912357578,0.801306751336417,0.268362230640222,0.394527621848749,"Consistent",-0.0423137085708876,FALSE
"DNMT3A",-0.0435342500790279,0.437558518875806,-0.035737752,0.471493274327294,-0.156011783835945,0.108068238641348,0.268349949104171,0.394527621848749,"Consistent",-0.0784279286383243,FALSE
"FXYD3",-0.0249296276747728,0.52248253844155,0.0456340642243056,0.679574666358827,0.159191201804929,0.0629493973040017,0.268755222256546,0.395027903348452,"Mixed",0.0599652127848206,FALSE
"PTTG2",-0.0528939482566444,0.190140023984949,-0.013294006,0.720420009691001,0.0629364991789489,0.16325759271248,0.268841539895637,0.39506904998653,"Mixed",-0.00108381835923182,FALSE
"ACSL5",0.0605073523224222,0.547826281416954,0.0875137892918003,0.373159538073746,0.286259848897362,0.109396148764435,0.268844047488717,0.39506904998653,"Consistent",0.144760330170528,FALSE
"FGF3",-0.0919561400540454,0.074896712841861,0.0436037638814142,0.384849439006335,0.0186359268128964,0.776061068071263,0.268884979021355,0.395076325256253,"Mixed",-0.0099054831199116,FALSE
"ARHGAP10",-0.0548512336233626,0.208871423117164,0.0790378975064092,0.183590563467959,-0.0373405455583962,0.583427578233394,0.268909830748366,0.395076325256253,"Mixed",-0.00438462722511653,FALSE
"MOXD1",0.11712851656435,0.224690824722121,-0.053957554,0.670359609287658,-0.0658648502018826,0.148632906866406,0.269018379904286,0.39519110343551,"Mixed",-0.000897962545844319,FALSE
"DLX4",-0.0475274657042881,0.391605837283557,-0.093135038,0.120385867336747,0.0351583745777049,0.475406740415791,0.269197693683362,0.395409797947889,"Mixed",-0.0351680430421944,FALSE
"CD151",-0.0825992624461573,0.0759701477992872,0.0345216208169834,0.585667607343019,-0.0357457627340585,0.504631644344833,0.269487660523621,0.395701472138969,"Mixed",-0.0279411347877441,FALSE
"CEBPA-DT",-0.0970152408297258,0.12851694497624,0.0729526226578496,0.223419946931695,0.0184476526703774,0.781680368454083,0.269429132658795,0.395701472138969,"Mixed",-0.00187165516716626,FALSE
"CASZ1",-0.0157455054773514,0.726893609784465,0.0919641085167964,0.146677175081047,-0.0888221856598284,0.210576208581259,0.269477986881277,0.395701472138969,"Mixed",-0.00420119420679446,FALSE
"AHDC1",0.0610095081084969,0.346011419799792,0.0837857896162202,0.290352535706233,0.0733219818650355,0.223623402240839,0.269586270301969,0.39580152197946,"Consistent",0.0727057598632509,FALSE
"VRK1",0.136489897148047,0.148660711754787,-0.137309138,0.181230244676363,-0.0146253151178843,0.834162674828623,0.269640060815377,0.395824187618433,"Mixed",-0.00514818532327925,FALSE
"NDUFAF1",-0.00662516622415943,0.930142236521782,-0.159156539,0.121389409436295,-0.0875266215548507,0.199071043966429,0.269662655803796,0.395824187618433,"Consistent",-0.0844361089263367,FALSE
"PHF8",-0.0679308806585865,0.17368522821652,0.084146284456331,0.210912218167677,0.0313677526293121,0.613854183260337,0.269734074745826,0.395884282132603,"Mixed",0.0158610521423522,FALSE
"LRFN4",-0.0602705525703771,0.279932600001573,0.0927789473453462,0.184897292175687,-0.0385543415257992,0.434543378062593,0.269766631752296,0.39588733248566,"Mixed",-0.00201531558361001,FALSE
"LINC01949",-0.0428401390602877,0.226185427904597,0.0327300469741543,0.400242550422697,0.0780830851609116,0.248534886798475,0.269825575219554,0.395929100375823,"Mixed",0.0226576643582594,FALSE
"NANS",-0.0513171397969305,0.447508435122757,-0.167224361,0.0829158374422178,-0.0305446402725398,0.606854883814532,0.269955498771683,0.395940828087781,"Consistent",-0.0830287136898234,FALSE
"BRCA1",0.0220904263444242,0.616842776278435,0.0704248497736346,0.175073118335459,0.0534738518135374,0.208467790365238,0.269921680669302,0.395940828087781,"Consistent",0.0486630426438654,FALSE
"TOP6BL",0.0251197180145679,0.681001187908021,-0.058243262,0.454615295899212,-0.193438178629438,0.0727326808093099,0.269954730256709,0.395940828087781,"Mixed",-0.0755205742049567,FALSE
"TPH1",0.00378499427701406,0.898592486497218,-0.028211418,0.501393196691101,-0.0872344950807999,0.0499747466820017,0.269943655265686,0.395940828087781,"Mixed",-0.0372203062679286,FALSE
"IL7",-0.00360658825315641,0.904298123067465,-0.046205689,0.195443564340607,-0.0704583950456463,0.127467066395953,0.270032889917674,0.396009620316209,"Consistent",-0.0400902240996009,FALSE
"CXCL2",-0.0856275124996868,0.643052131072243,0.146101251249358,0.199868084244786,-0.0697094301206582,0.175408934409182,0.27014871386022,0.39613475325473,"Mixed",-0.00307856379032901,FALSE
"TBX6",-0.0727034758587841,0.250984080402316,0.0497561322439486,0.3125341969998,-0.0527847127408956,0.287634376026351,0.270276831754416,0.39627556765574,"Mixed",-0.0252440187852437,FALSE
"CTSO",-0.052165027389945,0.317413828539516,0.0656299690941049,0.529909859670461,-0.160683522402604,0.134163424341653,0.270305760984669,0.39627556765574,"Mixed",-0.0490728602328148,FALSE
"HLA-DRA",-0.223950929409331,0.0888222446764758,-0.183458897,0.480795073137164,-0.199295672386204,0.528575649595847,0.270353164054959,0.396300332683654,"Consistent",-0.202235166265178,FALSE
"APMAP",0.04882137777971,0.418502249777518,-0.131920609,0.0807212789342921,0.0169358301081992,0.668998972247991,0.27054832354342,0.396541658147764,"Mixed",-0.0220544670373636,FALSE
"COL16A1",-0.102466616774443,0.246557799486063,0.109770189142704,0.103922506043016,-0.0119486561084781,0.883062248385971,0.270738365351023,0.396685913992605,"Mixed",-0.00154836124673895,FALSE
"AQP3",-0.0306404255465922,0.380828619378703,0.058531650314813,0.265235031955058,0.0721416369578733,0.223969945438647,0.270712391450127,0.396685913992605,"Mixed",0.0333442872420314,FALSE
"RPS16",0.0409423089226948,0.519516551851362,0.0469643969788365,0.336964929995535,0.0612487777862185,0.129249150627277,0.270735417074806,0.396685913992605,"Consistent",0.0497184945625833,FALSE
"SIRPB1",0.0419535794695847,0.494928446461941,0.105033245436378,0.0957054473040552,0.039392764797431,0.477984844008959,0.270840654634224,0.396791028992098,"Consistent",0.0621265299011312,FALSE
"LY6H",0.289560222693007,0.082336724122218,-0.096415875,0.45469678557293,0.0324192642473768,0.605335682395565,0.270997235103676,0.396886129976507,"Mixed",0.0751878706467946,FALSE
"LGALS9",-0.0886456225329457,0.113434468623558,0.0590078496004622,0.241135412488197,-0.0145100343444531,0.828372517342701,0.270967291404253,0.396886129976507,"Mixed",-0.0147159357589789,FALSE
"SEC24C",0.0494599405136267,0.440766326595604,-0.014840121,0.748575245886408,0.086335878089983,0.0686770092862702,0.270976094356024,0.396886129976507,"Mixed",0.0403185658678699,FALSE
"ERH",0.0761537846413933,0.060286746334048,0.00857322874153077,0.893689191126572,0.0413085573022407,0.421141813849892,0.271193731942559,0.397042020729452,"Consistent",0.0420118568950549,FALSE
"RSAD1",0.0637040881822717,0.175906917438252,0.0797262611087808,0.207574731651949,0.0288984442703626,0.62134039968925,0.271175117489639,0.397042020729452,"Consistent",0.0574429311871384,FALSE
"ASIC1",-0.0499847595203118,0.26499053042898,-0.019277866,0.749774944110974,-0.0725933512403758,0.114206700004717,0.271199777204359,0.397042020729452,"Consistent",-0.0472853255868959,FALSE
"LAMC2",-0.0344498191185818,0.337916412107585,0.0387880897240542,0.45663178065617,-0.0678830818230569,0.147077872347843,0.271225948874619,0.397042020729452,"Mixed",-0.0211816037391948,FALSE
"ADAR",0.0564910163601038,0.234412377584157,-0.094218718,0.164168678174276,0.0187695063888089,0.589934933601923,0.271282942547959,0.397080701009178,"Mixed",-0.0063193984170291,FALSE
"HPS1",-0.0546326308897696,0.186025730240894,-0.051757163,0.320935046989855,0.0702065917151433,0.380462613698913,0.271368038618906,0.397118519493228,"Mixed",-0.0120610673915421,FALSE
"MNX1",-0.0818133408986599,0.193423839659607,0.102214139239296,0.142796350270203,0.0123368119760983,0.822394285289009,0.271369926785887,0.397118519493228,"Mixed",0.0109125367722448,FALSE
"NLRP2",-0.0394216853453377,0.686227755360728,-0.138432988,0.322719510787956,-0.349451249302721,0.102619447175485,0.271450842506315,0.39719218129036,"Consistent",-0.175768640882686,FALSE
"XDH",-0.0887374468361424,0.264831270082491,0.0743840581327246,0.514449145323054,0.0890465473175537,0.167109699759966,0.271747046131825,0.397539577781983,"Mixed",0.0248977195380453,FALSE
"MEFV",-0.03878153524398,0.43906372323601,-0.074953459,0.25058616547025,-0.106940835405099,0.206935594347618,0.271749473487276,0.397539577781983,"Consistent",-0.0735586098830262,FALSE
"IFI35",-0.104507756086503,0.286186162593318,0.136843491134707,0.159946361491142,0.0563691606329551,0.497559483533556,0.271805039313216,0.397576087346775,"Mixed",0.0295682985603865,FALSE
"ATP5F1E",0.0860209035625061,0.263295679429659,0.10397906523203,0.312890786523651,-0.0903203977110474,0.276787912401056,0.271998488292905,0.397814251147003,"Mixed",0.0332265236944963,FALSE
"DCUN1D2",-0.0389674706598875,0.606688199786337,-0.119588157,0.241308317779403,-0.0898337598257335,0.156015224895978,0.272269243906482,0.398165414219917,"Consistent",-0.082796462495207,FALSE
"UTP3",-0.0620077825864334,0.435413855412199,-0.064875348,0.367494168523471,-0.0975627931421412,0.142784712302875,0.272317916456981,0.398191761438673,"Consistent",-0.0748153079095249,FALSE
"SEPTIN4",-0.091859209761898,0.176227859164766,0.0966543990472912,0.220131180760927,-0.0351501681240549,0.589104457173493,0.272360751649977,0.398209568120391,"Mixed",-0.0101183262795539,FALSE
"SMIM27",-0.0257211205679342,0.471472709570708,0.0336534051848876,0.465037511562842,-0.0808306748680669,0.104265356257338,0.272411899447739,0.398239523008067,"Mixed",-0.0242994634170378,FALSE
"RNF13",0.0888286387275929,0.410779325796906,-0.127398666,0.189819872864802,0.0628173706566333,0.293272012672682,0.272463114545168,0.398269569528156,"Mixed",0.00808244779474208,FALSE
"ACTR8",-0.011234562651314,0.777169420713677,-0.050281496,0.380854863227223,-0.138003121659096,0.0773566619767034,0.272670630078634,0.398528053796712,"Consistent",-0.0665063934368032,FALSE
"DHX38",-0.0957882881653385,0.0336382276534947,0.00379374379401121,0.934703520572262,-0.0155560002325394,0.728376158184032,0.272704387791363,0.398532548719848,"Mixed",-0.0358501815346222,FALSE
"RBM19",-0.0983926583601376,0.0838297545184461,0.0100182085069767,0.869762574509498,-0.0564908490704159,0.314208450297286,0.272762328357584,0.398572379686878,"Mixed",-0.0482884329745256,FALSE
"CLDN6",-0.119746179512406,0.0752309176342663,0.017192332258122,0.752722274640999,-0.063636503718917,0.405094945222057,0.272977220148307,0.398734841818217,"Mixed",-0.0553967836577337,FALSE
"H4C1",-0.0647965247800895,0.130605484259278,-0.005259234,0.887222492893662,-0.0604685973934123,0.198027841491178,0.273026998470338,0.398734841818217,"Consistent",-0.0435081187245006,FALSE
"ALX1",-0.0821728285881784,0.164174606934022,0.0601367668609187,0.222037198189605,-0.0250406646084,0.629328886724831,0.272985288669837,0.398734841818217,"Mixed",-0.0156922421118866,FALSE
"AGXT",-0.0750698820944997,0.229064274867472,0.100154725941233,0.207406668818762,-0.0305092403762699,0.48293245117079,0.273006770090833,0.398734841818217,"Mixed",-0.00180813217651221,FALSE
"EPN3",0.0156591712228753,0.79814727443169,-0.044961058,0.64159953210311,-0.180991964708768,0.0447830424695867,0.272929321903879,0.398734841818217,"Mixed",-0.0700979504952974,FALSE
"NUSAP1",0.0671105836195887,0.217307768860169,0.0439384073656459,0.506614058285266,0.0753093341428719,0.208508291796343,0.273085573895992,0.398775550234406,"Consistent",0.0621194417093688,FALSE
"LINC00312",0.0513629333644126,0.418768883463131,0.0244446859178922,0.697761042824329,0.106879858021777,0.0786020975687317,0.273175723913316,0.398823330374534,"Consistent",0.0608958257680274,FALSE
"SART1",0.0343023726090896,0.543263330960115,0.0742660215940383,0.138192664232411,-0.0502065619440542,0.305935901957894,0.273179703621698,0.398823330374534,"Mixed",0.0194539440863579,FALSE
"CXCL10",-0.234191527377088,0.211999237749437,0.00285081308009705,0.969163005633679,0.291011189829408,0.111976118449084,0.273454968433287,0.399180330971001,"Mixed",0.0198901585108059,FALSE
"HSD3B1",-0.0366857850758895,0.575396493778713,-0.036717865,0.327839733472162,-0.0667460696676625,0.12199392988085,0.2734966078222,0.399196251152102,"Consistent",-0.0467165732478507,FALSE
"KRT33A",0.0679210927278691,0.107005084124031,0.00448100979804877,0.946838365080232,-0.100819465622573,0.227549252432219,0.273793979676614,0.399520269819469,"Mixed",-0.0094724543655517,FALSE
"MYOZ1",-0.102740278135238,0.193669159564648,0.0776074605811248,0.267521125791361,0.0417956845406193,0.445105988304424,0.273841632319865,0.399520269819469,"Mixed",0.00555428899550197,FALSE
"ATP5MC2",0.0743004731944268,0.207272350543616,-0.065922363,0.246156264357351,0.0475682373704185,0.451958409205523,0.273829841838278,0.399520269819469,"Mixed",0.0186487825216151,FALSE
